(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.1238, 0.7811]. Recommendation = [0.0, -0.3854, 0.5493], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.4475, 1.7463]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.9934, 1.3750]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.6211, -0.0827]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.4492, -0.4172]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7266, 1.2463]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.0978, 0.5290]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.2954, -0.2928]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.0865, -0.4937]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.0273, -0.0115]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.1009, 1.4778]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.1191, 0.8653]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.9244, 1.3479]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.0562, 1.7296]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.0722, 0.7178]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.1994, 0.7256]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.6052, -0.0175]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.3771, -0.1383]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.6191, 0.8877]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.3274, 1.9289]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.3149, 1.8769]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.3502, 1.8651]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.3095, 1.2760]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.2693, -0.5116]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.3669, -0.3257]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.2382, 0.0713]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.6801, 0.7536]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.2501, 1.4173]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.0842, 0.0602]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.9348, 1.6513]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7124, 0.6480]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.9956, 0.4771]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.1402, 0.2016]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.5954, 0.8909]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.3263, 0.5417]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7941, 0.1047]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.1023, -0.4795]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.6419, 1.0995]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.8430, -0.1198]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.3537, 1.4649]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.4240, -0.3302]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.2540, -0.4603]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7399, 0.5863]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.4002, 1.8869]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.5270, 1.9872]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.3037, 1.9759]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.1478, 0.0356]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.1921, 1.5007]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.9651, 1.4256]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.2176, 0.3784]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.2915, 0.1525]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.3021, 0.5886]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.8694, 1.2635]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.0234, -0.6093]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.8786, 0.5338]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.1399, 0.3989]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.0083, -0.4668]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7088, -0.2400]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.5336, 1.1821]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.4943, 0.9129]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.1369, 0.6664]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.6244, -0.3460]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.3450, -0.1923]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.0417, 0.6562]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.0230, 1.6047]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.0462, 0.5366]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.3545, 0.5935]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.1088, 0.9822]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.1599, -0.6641]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.5826, 0.8415]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.7250, 0.2660]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.6492, 1.9832]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.5361, 1.1291]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.9455, -0.0743]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.6491, 0.4866]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.0260, 1.3568]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.1637, 0.4564]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.5456, 0.7324]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.5492, -0.3856]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.2654, 1.9591]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.7084, -0.1142]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.2941, -0.6815]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.0020, 0.4232]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.4870, -0.0499]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.3994, -0.5247]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.3443, -0.4302]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.2357, -0.6505]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.3692, 1.1395]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.8727, 0.1012]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.7962, 0.0668]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.6124, 1.3870]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.1131, 0.1138]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.0157, 0.7286]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.3787, 1.5138]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.2626, 0.8826]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.0124, -0.7748]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.5383, 0.8390]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.1587, 1.3646]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.9520, 1.9952]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.6165, -0.0274]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.3347, -0.3897]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.2401, 1.1050]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.1677, 1.9211]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.9162, 1.5587]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.2121, 1.4576]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.1068, 1.4530]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.2413, 0.8553]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7015, -0.0867]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.4861, 1.5988]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.6404, 1.9259]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.2498, 1.7693]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.0822, 0.5775]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.3630, 0.8741]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.1563, 0.8127]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.3726, 1.8169]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7051, 1.1652]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.2940, 1.2915]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.5650, 1.7082]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.2271, -0.5560]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.5611, -0.3629]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7354, 0.6430]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.5754, -0.5671]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.9055, 1.4076]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.4059, 1.3230]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.2197, 0.6344]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.2194, 1.7170]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7708, 1.3141]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.1372, 0.1484]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.1153, 1.2031]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 1.0822, 0.7990]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.5549, 0.8797]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.2723, -0.9477]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.4377, -0.7461]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.6774, -0.2998]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.5871, 1.4239]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.5582, 1.6210]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.4606, 1.4615]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.0929, 0.2099]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.1330, 1.3811]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -1.4077, 1.2551]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.2743, 0.7220]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.5854, -0.5873]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5291.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.1845, -0.8349]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5292.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.1564, 0.3809]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5293.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.7897, -0.2088]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5294.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, 0.8531, 1.2044]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5295.00, Rho = 1.000
(iter 10) [0.0, 1.3842, 1.8218] = 455.2642, sampling [1.0, -0.4189, -0.3704]. Recommendation = [0.0, 0.4415, 0.1461], Current Cost = 5296.00, Rho = 1.000
