(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.0251, 0.7669]. Recommendation = [0.0, -0.0000, 0.5509], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8959, 0.2198]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5953, 0.0004]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1314, 0.8156]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.7552, 1.1955]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0330, 1.3278]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.1871, 0.5329]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2988, 0.0499]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5385, -0.1477]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.1960, 0.4682]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7654, 0.6921]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5861, -0.0514]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6803, 1.9883]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9064, 0.2427]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.4653, 1.5326]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9929, 1.6719]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5167, 0.5123]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1713, 0.9637]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3761, 1.1865]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.2168, 1.8545]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5602, 0.6420]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2820, -0.4167]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8799, 0.9398]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8563, 0.1264]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2523, -0.4406]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7360, 0.4325]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8379, -0.0529]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1181, 0.2382]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.5579, 1.2148]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.0051, 0.5232]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4053, -0.2987]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7504, 0.2986]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6112, 0.6809]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1372, -0.5418]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0920, -0.5729]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9097, 1.3300]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4516, 0.9924]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.0226, 0.3854]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.6360, -0.2797]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9698, 1.4687]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.9479, 0.8823]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2754, -0.2659]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.4233, -0.4760]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2429, 0.4572]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.2433, 1.3641]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.2432, 1.6650]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6456, -0.1507]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5447, -0.2721]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9965, 0.3830]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.6398, 1.4009]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.4833, 0.7736]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.4194, 1.9537]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.5020, 1.7230]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.4011, 1.6802]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7332, -0.0208]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3798, 0.7620]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8132, 0.1832]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7542, 1.5277]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8363, 1.0177]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8020, 0.3526]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0263, 1.5964]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.7011, 1.3915]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9432, 1.0869]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.0000, 0.5509]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4229, -0.4924]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3520, -0.3581]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4785, -0.3390]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.0990, 0.2682]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.1188, 0.3252]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.2970, 0.7234]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.0503, 1.0004]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0535, 1.8630]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5398, 1.0605]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.2346, 1.2737]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2488, -0.5053]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.2130, 1.9405]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.3169, 1.1055]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1890, 0.7445]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3749, 0.6987]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.0663, 1.8499]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2224, 0.5027]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5026, -0.3845]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1010, -0.6705]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.3153, 1.2352]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0688, 1.2883]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6518, -0.0822]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.6206, -0.3926]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.9296, -0.0348]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.0327, 0.5949]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5640, 1.2709]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.3529, 0.4463]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0873, 0.8409]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9661, 0.3007]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2569, -0.3678]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.5497, 1.6385]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5746, 0.3920]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7010, -0.1352]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.3001, 1.4755]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.3920, 1.3165]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.7151, -0.3039]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3168, -0.2139]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3251, -0.4592]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5845, -0.2495]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9188, 0.0457]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3133, -0.3123]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.4616, 0.8487]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.1244, -0.7673]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.3697, -0.7090]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3898, -0.7416]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.4258, -0.5847]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.1321, -0.8310]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.1404, -0.1057]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9261, -0.2693]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5306, -0.1828]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0626, 0.4271]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.1566, 0.8477]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.1056, 0.6090]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3537, -0.4317]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5672, -0.5791]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.8314, 1.5000]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.5571, -0.3352]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.2986, 0.7774]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.5464, -0.5801]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.6089, 1.2252]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0010, 0.9305]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.1472, 1.0947]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.5699, 1.7826]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.4184, 1.5168]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.3751, 0.8940]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8461, 0.9521]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.9922, 0.0765]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0411, 1.2849]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9027, 1.7192]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -0.8617, -0.1722]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.2065, 1.8925]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.5446, 1.6745]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.9764, 0.9865]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2403, 1.9797]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.0531, 0.3791]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.2909, 0.1042]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.0183, -0.8397]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.4159, 1.3772]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5291.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.7454, 1.1501]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5292.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.9588, 1.0919]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5293.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 0.4653, 1.0528]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5294.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, -1.0203, 1.5607]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5295.00, Rho = 1.000
(iter 10) [0.0, 0.7094, 0.4372] = 455.7800, sampling [1.0, 1.0461, 0.1608]. Recommendation = [0.0, 0.7847, 0.6656], Current Cost = 5296.00, Rho = 1.000
