(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.0004, 0.9421]. Recommendation = [0.0, 0.0152, 0.5174], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.2737, 0.5331]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.3983, 1.0749]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.3543, -0.1981]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.5530, 0.1521]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.9948, 1.9524]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.2607, 0.7539]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.8545, 0.9465]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.4891, -0.4149]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.5093, 0.7183]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.7500, 1.0461]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.9087, 0.8834]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.7450, -0.0540]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.0625, 0.4501]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.1092, 0.6067]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.5159, 1.5143]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.2026, 0.4569]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.3256, 0.7017]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.1773, 1.7427]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.4759, 1.8210]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.9055, 1.4421]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8174, 0.1843]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.7584, 0.2335]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.0481, 0.6628]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.9833, 1.2156]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.9528, 0.2861]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.3861, 1.3873]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2212, 1.3732]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.1874, 1.5608]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.1573, 1.4291]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.3089, 1.5343]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2491, 1.4639]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2478, 1.7542]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.1284, 1.6991]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.4149, 1.7746]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.5552, 1.5826]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2349, 1.9768]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2987, 1.8653]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.0166, 1.8106]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.4838, 1.9827]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.3675, 1.9936]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2644, 1.6061]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.1422, 0.1005]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.0659, -0.6233]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.2848, -0.5625]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.1899, -0.5327]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.2554, 0.3659]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.6001, -0.3417]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.5944, 1.8551]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.9689, 0.5238]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.4141, 0.7129]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.3838, 1.4361]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.4814, -0.2341]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.3491, -0.3148]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2293, 1.6933]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.7519, 1.1113]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.4354, 0.9244]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.8337, -0.2204]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.9608, 0.4626]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.4387, 1.5659]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8529, 0.9107]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.5565, -0.2415]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.6519, 0.9940]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.3578, 0.6291]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.6357, 1.0388]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.1833, 1.6582]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.0322, -0.6592]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8086, 0.2294]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.5189, 1.1199]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.1583, -0.6694]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.1214, 0.7069]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.7617, 1.2456]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.0682, 0.7600]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.3650, -0.4240]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.0113, 0.6238]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.2580, -0.4771]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2761, 1.9900]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8012, 1.1068]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.3894, -0.5723]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.1417, 0.5742]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.2565, 1.7880]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.7166, 1.2324]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8373, -0.0482]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8132, 1.9365]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.0128, 1.1753]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.8370, 0.0137]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.1514, 1.8143]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.5582, -0.3311]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.7361, -0.1697]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8418, 0.9611]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.5344, 1.8308]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.4948, 1.3084]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.4319, 0.6106]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.4908, 1.6122]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.9033, 0.9148]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.8921, 1.9491]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.2881, 0.7477]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.1290, 0.8063]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.0402, 0.7926]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.2601, 1.0685]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.4227, 1.4731]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.4883, 0.8358]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.2567, -0.6281]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.3638, -0.5937]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.1812, -0.6604]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.6234, 1.6827]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.2101, 0.8420]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.1123, -0.6370]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.6408, -0.4081]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.1510, -0.8585]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.2798, -0.7477]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.6845, 1.0609]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.3440, 1.2099]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.7146, -0.0982]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.1290, -0.8276]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.5800, -0.4347]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.9684, 1.7367]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.9407, 0.0500]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.5469, -0.3894]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.1052, 0.8246]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.5667, 1.0958]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.3591, 0.7486]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.5069, -0.4843]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.9160, 1.4653]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8788, 1.6616]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.3409, -0.4708]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.2238, 1.0358]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.0103, 0.2944]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.6239, -0.6172]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.0152, 0.5174]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.1646, 1.0800]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.8351, 0.1764]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.3192, -0.7225]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.7621, -0.3505]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.2073, 0.4394]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.0238, 0.8594]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.1811, 1.9756]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.9879, 1.9258]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.1832, 1.7835]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.0207, 0.0195]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.3268, 1.0254]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 1.0873, -0.0714]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5291.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.5989, 1.7183]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5292.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.5841, -0.5551]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5293.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -0.5968, -0.3522]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5294.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, 0.8020, 1.6432]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5295.00, Rho = 1.000
(iter 10) [0.0, -0.0161, 0.3050] = 445.9783, sampling [1.0, -1.1979, 1.5506]. Recommendation = [0.0, -0.1015, -0.0613], Current Cost = 5296.00, Rho = 1.000
