(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.1237, 0.1540]. Recommendation = [0.0, 0.0530, 0.0624], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 1.2091, 0.4436]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.8731, 1.2785]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.8268, 1.5694]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 1.7318, 1.3193]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.3288, 0.9383]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.4622, -0.6593]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.2262, 1.7154]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.0413, 0.7938]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.4942, 0.8897]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.1416, -0.8869]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.8350, -0.1307]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -1.3078, 0.3579]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.2342, -0.5520]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.3268, -0.6746]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.3089, 0.6741]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.3797, 0.7158]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.6137, -0.8500]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.7704, 1.4162]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.5529, 1.1738]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.1765, 0.9167]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.8690, -0.5940]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -1.5511, 1.5099]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 1.3769, 0.8171]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.8204, 1.6623]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, 0.3010, 0.9242]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.0390, -0.9751]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [1.0, -0.9366, -0.4615]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 0.3938, -0.3567] = 429.7418, sampling [0.0, 1.3847, 1.8288]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 5178.00, Rho = 1.000
(iter 183) [0.0, 1.3847, 1.8288] = 455.3688, sampling [0.0, 0.6053, 0.3263]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 6178.00, Rho = 1.000
(iter 184) [0.0, 0.6053, 0.3263] = 455.9838, sampling [0.0, 1.0836, 1.1452]. Recommendation = [0.0, 0.7538, 0.6139], Current Cost = 7178.00, Rho = 1.000
(iter 185) [0.0, 1.0836, 1.1452] = 456.2095, sampling [0.0, 0.7538, 0.6139]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 8178.00, Rho = 1.000
(iter 185) [0.0, 1.0836, 1.1452] = 456.2095, sampling [0.0, 0.2608, 0.0363]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 9178.00, Rho = 1.000
(iter 185) [0.0, 1.0836, 1.1452] = 456.2095, sampling [1.0, -1.2239, 0.6509]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 10178.00, Rho = 1.000
(iter 185) [0.0, 1.0836, 1.1452] = 456.2095, sampling [1.0, -1.4899, 0.8454]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 10179.00, Rho = 1.000
(iter 185) [0.0, 1.0836, 1.1452] = 456.2095, sampling [0.0, -0.2339, 0.0796]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 10180.00, Rho = 1.000
(iter 185) [0.0, 1.0836, 1.1452] = 456.2095, sampling [1.0, -0.2814, -0.9209]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 11180.00, Rho = 1.000
(iter 185) [0.0, 1.0836, 1.1452] = 456.2095, sampling [1.0, 1.1221, 0.3914]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 11181.00, Rho = 1.000
(iter 185) [0.0, 1.0836, 1.1452] = 456.2095, sampling [0.0, 1.0362, 1.0506]. Recommendation = [0.0, 1.0836, 1.1452], Current Cost = 11182.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.2474, 1.1647]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 12182.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.6419, 1.4029]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 12183.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.2513, 1.6692]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 12184.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.0517, 1.0781]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 13184.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.0087, -0.0326]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 14184.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.0249, 0.8053]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 15184.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.3562, 0.2263]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 15185.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.5104, 0.2518]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 16185.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.0696, 0.4755]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 17185.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.1146, -0.0272]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 17186.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.6998, 0.5779]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 18186.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.4572, 1.3995]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 19186.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.0530, 0.0624]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 19187.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.8892, 1.9048]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 20187.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.1259, 0.0551]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 20188.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.3508, 0.8967]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 21188.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.0771, 1.3320]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 21189.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.1606, 0.2068]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 22189.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.0182, 0.8841]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 22190.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.3160, 1.5838]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 23190.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.8871, 0.6322]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 24190.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.2730, 1.6143]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 25190.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.0548, -0.0167]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 26190.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.4232, 0.0912]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 27190.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.9581, 1.6966]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 28190.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.8057, -0.2488]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 28191.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.0813, 0.2782]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 28192.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.1237, 0.1540]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 28193.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.2758, -0.0678]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 29193.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.0260, -0.1371]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 30193.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.3686, -0.6312]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 31193.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.5703, 1.9666]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 31194.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.9982, 1.1571]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 31195.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.7103, 0.3445]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 32195.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.2127, -0.1042]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 33195.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.3832, 0.3142]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 34195.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.1091, 1.2152]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 35195.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.7892, 0.4208]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 35196.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.2051, -0.9930]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 36196.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.2793, 1.8221]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 36197.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.3770, 1.8968]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 37197.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.1481, 0.1824]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 38197.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.6967, 1.5221]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 39197.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.6827, 0.6008]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 39198.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.3589, 0.0130]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 40198.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.4767, 1.2049]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 41198.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.6364, -0.5914]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 41199.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.8076, 1.9969]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 41200.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.0459, 1.2277]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 41201.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.2992, -1.1244]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 42201.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.9662, 1.0465]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 42202.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.4616, 0.5593]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 43202.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.4784, 1.3858]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 43203.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.1560, -0.1870]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 43204.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.5673, 1.5917]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 44204.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.0994, 0.9882]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 44205.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.6669, 0.1753]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 45205.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.0886, 1.1416]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 46205.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.3239, 0.3630]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 47205.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.2886, -0.0002]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 48205.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.0007, -1.1578]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 48206.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.2884, 1.8809]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 48207.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.5445, -1.1419]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 49207.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.7498, 0.8646]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 49208.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.9691, -0.3717]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 50208.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.1414, -0.2275]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 50209.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.7079, -0.7078]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 51209.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.4115, -0.9336]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 51210.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.7996, -1.3948]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 51211.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.0576, 0.8600]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 51212.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.5086, 1.2710]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 52212.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.5484, 0.6199]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 52213.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.6616, 0.1935]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 53213.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.7892, 1.7925]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 54213.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.7934, 1.7902]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 54214.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.4343, -0.1185]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 54215.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.7466, 0.3779]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 55215.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.6929, -0.7246]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 56215.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.0766, 1.1866]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 56216.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.9795, 0.6822]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 56217.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.8410, 0.4505]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 57217.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.1871, 0.3005]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 58217.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.2677, 1.4721]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 59217.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.1674, -1.0799]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 59218.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.8130, 0.9633]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 59219.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.6235, 0.0986]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 60219.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.2923, 0.8778]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 61219.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.7186, 1.4680]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 61220.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.6190, 1.1107]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 61221.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.6897, 1.6224]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 61222.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.2310, 1.2394]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 61223.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 0.4875, 0.5933]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 62223.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -1.0134, 1.1930]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 63223.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.3091, 1.3776]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 64223.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.4190, 1.2867]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 64224.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.1835, -1.2330]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 64225.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.6433, -0.7423]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 64226.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.3587, 1.5403]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 64227.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -0.1034, -1.3895]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 65227.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 1.5708, 1.0173]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 65228.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.5398, 1.4822]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 65229.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, 1.2372, 1.8139]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 65230.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, 0.4107, 1.6531]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 66230.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.1069, -0.2764]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 66231.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.3570, 0.7394]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 66232.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.0015, -0.4018]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 66233.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [1.0, -1.6332, 1.4452]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 67233.00, Rho = 1.000
(iter 193) [0.0, 1.0362, 1.0506] = 456.2449, sampling [0.0, -0.9242, 1.1328]. Recommendation = [0.0, 1.0362, 1.0506], Current Cost = 67234.00, Rho = 1.000
