(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.1105, 0.7805]. Recommendation = [0.0, 0.2128, 0.3653], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.3007, -0.3889]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.1966, 0.7959]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.3519, 1.2323]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.6413, 1.5417]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.6725, -0.3641]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.0141, 1.1570]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.2570, 0.2295]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.3973, 1.3889]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.5400, 1.7603]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.8891, 1.4450]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.4410, 1.3719]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.3188, 0.9820]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.5175, 1.1884]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.5641, -0.4440]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.0188, -1.2417]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.8675, 1.4281]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.9634, -0.0318]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.0457, 0.2526]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.6746, 1.2761]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.4963, 1.0620]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.6070, -0.1600]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.5154, 1.9837]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.8675, 1.4073]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.9904, -0.0557]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.7025, -0.3774]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.7947, 1.8289]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.3787, -0.5941]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.2012, 1.6940]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.8493, 1.3185]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.2910, 1.8843]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.4491, 1.0363]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.1625, -0.2516]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.3815, 1.3637]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.4368, -0.8892]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.0268, -0.8818]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.5022, 0.6291]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.5483, 1.6153]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.4751, 1.8741]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.0227, 1.6573]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.0530, 1.4791]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.4497, 1.6020]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.6823, -0.5111]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.2390, 1.0162]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.5312, -0.5261]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.3158, 0.7529]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.9629, 1.5845]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.5487, 1.3224]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.0620, 0.9101]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.2199, -1.0941]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.3267, -0.8744]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.1731, 0.2012]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.9680, -1.8799]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.2484, 1.8476]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.5556, 1.4833]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.8955, -0.3494]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.7221, 1.7164]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.5119, 1.1399]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.6713, 1.7475]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.9915, 0.4304]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.4122, 0.7281]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.4353, -0.4175]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.6366, -0.7257]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.7539, -0.2932]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.6550, 1.0751]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.0255, -0.1162]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.5882, 1.4981]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.8826, -0.4018]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.0468, 1.6462]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.5770, 1.2863]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.6209, -0.4547]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.4627, 1.4593]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.1885, 0.0318]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.2703, -0.8147]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.7615, -0.1854]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.3304, 0.4622]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.0906, -0.8296]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.4082, 1.7756]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.7208, -0.6543]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.2187, 0.1018]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.0332, -0.3057]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.4138, -0.7607]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.3413, 0.9912]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.9377, 1.6808]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.3609, 1.2611]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.7354, -0.7531]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.1510, -0.2731]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.0510, -1.2296]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.1409, -0.9229]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.9858, 1.6279]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.5095, 1.6723]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.5526, -0.8504]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.1723, 1.7767]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.5077, 0.8447]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.2011, -0.9614]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.0067, -0.0428]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.5933, -1.1415]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.0770, 1.5814]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.0912, -0.6949]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.5240, 1.0716]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.0407, -1.0223]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.3612, -1.1164]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.0181, 1.8899]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.3887, 1.9407]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.7305, 1.8683]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.3368, -1.0150]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.4629, 0.2809]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.6121, 1.6398]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.8114, -0.3750]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.6051, 1.8028]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.2131, -1.3630]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.9307, -0.1498]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.1807, 1.5311]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.6325, 0.9454]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.4189, 0.6676]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.9493, -0.4591]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.8237, 1.2984]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.6303, -0.5805]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.3246, 0.0181]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.4147, 0.5209]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.9171, 1.9636]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.1119, -1.5670]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.4269, -0.9437]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.0706, -0.9195]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.3956, -1.1998]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.3332, 0.9725]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.5902, 1.9052]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.4625, -0.9755]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.4532, 0.8400]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.1464, -0.5314]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.6818, -1.0382]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.0256, -0.6473]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.2428, -1.3478]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.1434, -1.9098]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.5241, -1.4203]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.3109, -0.9796]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.1256, -1.1262]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.6283, 0.9944]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.4281, 0.0875]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.6057, 1.3304]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [0.0, -0.4504, 0.4324]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -1.2707, -0.3526]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 6290.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, -0.2818, 1.9138]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 6291.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [0.0, -1.0608, 1.1357]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 6292.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 1.0553, -0.3262]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 7292.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [0.0, 0.3581, 0.5993]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 7293.00, Rho = 1.000
(iter 10) [0.0, 0.3396, -0.0383] = 453.5046, sampling [1.0, 0.6581, -0.7972]. Recommendation = [0.0, 0.2584, 0.1612], Current Cost = 8293.00, Rho = 1.000
