(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.0443, 0.4767]. Recommendation = [0.0, -0.0702, 0.2087], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.5813, -0.7058]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.5448, -0.5243]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.0492, 0.7149]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.2764, -0.6618]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.5732, 1.0298]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.5032, 0.8368]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.1607, 0.2833]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.1354, -0.0140]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.0636, 1.1898]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.4934, 0.8203]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.7507, -0.3302]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.0501, 0.6505]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.6484, -0.4409]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.4537, 0.5499]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.7351, 1.6754]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.3754, -0.6470]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.0397, 1.8249]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.4045, 1.2522]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.9368, 1.6945]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.2141, -0.9273]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.6738, 1.2004]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.9170, -0.0979]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.7921, 1.5949]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.5156, 1.3888]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.4872, 1.1925]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.2158, 0.8110]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.1224, 1.9217]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.8925, -0.0863]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.3876, -0.8316]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.1476, 1.0236]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.3539, -0.7642]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.7974, -0.5535]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.5272, 1.0321]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.8220, -0.4714]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.8351, 1.6326]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.2772, 0.5080]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.1003, -0.9654]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.2734, -0.7541]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.6161, -1.1409]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.5776, -0.7684]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.0332, 0.7838]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.5153, -0.5642]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.2670, -0.1840]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.1958, -1.0906]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.3420, 1.0990]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.9763, 1.3270]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.0976, 0.6915]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.3024, 1.3142]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.0837, -1.1940]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.9473, 1.3433]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.5925, -0.5495]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.3877, -0.9989]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.3399, -0.7146]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.9940, -0.3239]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.7225, 1.5474]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.1986, 1.2979]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.1196, 0.1344]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.3100, -1.0450]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.6917, 1.6661]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.2413, 1.1530]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.9125, 1.7273]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.7620, -0.6252]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.3520, -1.0209]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.7003, 1.7939]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.2067, 0.4536]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.3994, 1.5628]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.8120, -0.2420]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.1468, -1.0820]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.9741, -0.1315]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.3271, 1.2087]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.2709, 0.2557]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.0443, -1.1798]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.3521, 1.3799]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.5139, -0.9824]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.6428, -0.9462]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.9209, 1.7563]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.3944, 0.5689]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.8840, -0.2984]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.4487, 1.4060]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.2537, -1.4194]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.0207, -0.0475]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.1805, 1.0748]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.0698, 1.4836]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.6247, 1.9709]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.5443, 0.8855]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.2621, -1.3588]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.7367, -0.6818]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.9682, -0.6195]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.2392, -1.1178]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.9272, 1.9111]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.1760, 0.3235]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.3677, 1.2829]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.2279, -1.2039]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.4731, 1.8633]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.5132, 0.2198]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.2261, 0.3659]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.5242, -1.0281]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.0247, -1.6265]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.0765, 1.3081]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.0738, -0.2276]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.2426, 1.4963]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.5398, 0.9653]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.9028, -0.4814]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.5594, 1.3718]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.4358, -1.2737]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.6065, -0.9333]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.6009, 1.4661]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.0711, -0.0549]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.4546, -1.9328]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.8750, 1.8800]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.0315, -0.0006]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.9108, -0.4775]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.6116, 1.7113]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.5324, -1.2819]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.7907, -0.9558]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.3117, 0.4073]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.1079, -0.9887]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.1478, -0.0204]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 1.9770, -1.3080]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -1.2808, -0.1793]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.7650, -0.8334]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.3305, 1.7628]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.2810, 1.6872]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, -0.0186, -1.1896]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.3158, -1.5172]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [1.0, 0.8449, -0.6075]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, 0.2328, -0.3476] = 439.5682, sampling [0.0, 0.8091, 0.6630]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 5277.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.1793, -1.0741]. Recommendation = [0.0, 1.1087, 1.2608], Current Cost = 6277.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.6355, 1.4941]. Recommendation = [0.0, 1.1087, 1.2608], Current Cost = 6278.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [0.0, 1.1087, 1.2608]. Recommendation = [0.0, 1.1087, 1.2608], Current Cost = 6279.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.6380, 0.2582]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7279.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.3630, 1.2305]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7280.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.9449, -0.4022]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7281.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.6227, 1.2797]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7282.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.3669, 0.5255]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7283.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.7896, 1.7144]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7284.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.0625, 1.6171]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7285.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.4010, 1.4099]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7286.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.4906, -1.4490]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7287.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 1.5940, 1.0400]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7288.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.1702, -1.6380]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7289.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -0.3816, 1.9969]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7290.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.2551, -1.8535]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7291.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.1477, -0.3366]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7292.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, -1.9499, -1.9219]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7293.00, Rho = 1.000
(iter 282) [0.0, 0.8091, 0.6630] = 456.2566, sampling [1.0, 0.7347, -1.1210]. Recommendation = [0.0, 0.8091, 0.6630], Current Cost = 7294.00, Rho = 1.000
