(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.3624, 0.5236]. Recommendation = [0.0, 0.2340, 0.4435], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.0059, -0.8139]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.1923, 0.9944]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.3845, 0.8705]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.0867, 0.7910]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.7323, 1.1245]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.9502, 1.3567]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.7270, -0.3338]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.9946, 1.6789]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.1987, 0.6106]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.5950, -0.4624]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.1578, 1.7572]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.2800, -0.6258]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.1344, 1.3744]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.2658, 0.9731]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.5869, 1.3172]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.4023, 1.1434]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.2032, 0.6938]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.1978, 0.3325]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.2653, 0.9048]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.7665, 1.4793]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.2156, 0.4720]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.8433, 1.7031]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.4500, -0.9882]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.1084, -0.9374]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.3123, -0.7575]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.6281, -0.5625]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.0870, -0.8404]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.3347, 1.0225]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.7778, 1.2785]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.7461, 1.7099]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.0558, 0.9369]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.3399, -0.5946]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.5488, -0.6123]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.6363, -0.2052]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.7976, 1.3517]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.3789, -0.7852]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.7092, 1.2711]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.1305, 1.1879]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.0945, 0.7471]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.6918, -0.4780]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.9766, -0.0887]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.3701, 1.0047]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.4379, 1.4558]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.5334, 1.3065]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.2430, -0.8579]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.4789, -0.7511]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.4169, 1.1076]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.2924, 0.7009]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.1682, 0.6371]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.0623, 0.5180]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.1569, -0.9943]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.2462, -1.0536]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.8944, 1.8649]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.0913, 0.0323]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.9415, -0.0423]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.7068, 1.5455]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.7774, -0.9019]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.4217, 1.0307]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.4629, 0.4935]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.6315, 1.5639]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.4958, 1.2832]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.5608, -0.6548]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.0552, -1.1632]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.4057, -1.4695]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.1264, 1.9862]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.6149, 1.1461]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.8694, -1.9997]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.9248, -0.3232]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.2436, 0.8159]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.3937, -0.9578]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.7860, 1.5807]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.8435, -0.5853]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.2678, -0.0663]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.0116, 1.1949]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.4132, -0.7655]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.9913, -0.1134]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.2746, -1.2439]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.6272, 1.0867]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.3247, 1.3390]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.8515, -0.4211]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.3755, 0.7183]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.3547, 0.5419]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.5800, -0.8324]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.2488, 0.6427]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.6747, 1.8961]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.6173, 1.6415]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.6883, -0.6612]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.1404, 1.4142]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.0390, -0.2287]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.7161, 1.6507]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.4099, 0.2763]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.2802, 0.4622]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.9807, -0.2083]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.1793, 0.1356]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.2832, 1.4464]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.3665, 1.7145]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.6899, 1.6246]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.4880, 0.8748]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.5687, -1.0368]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.1120, 1.6599]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.5444, -1.0988]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.2743, -1.4152]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.1831, -1.3938]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.7790, 1.7957]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.8819, 0.2273]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.7302, 1.3355]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.6592, 1.7213]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.8090, -0.7768]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.7993, 1.8402]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.8155, -0.8699]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.0676, -1.5178]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.0856, -0.3985]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.0448, 1.2375]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.6572, 1.8545]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.2078, 1.5392]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.5780, 1.5759]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.6801, -0.9292]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.5843, 0.9554]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.2568, 0.2718]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.3704, 1.5117]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.0359, -0.5681]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.8972, 1.9405]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.2518, 1.8090]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.5537, -1.3731]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.3659, 0.1220]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.3013, -1.3454]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.6749, -1.0898]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.9460, 0.6684]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.5310, -1.3149]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.4617, 1.5022]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.9187, 1.6228]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.4116, 1.4252]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.5505, 0.9125]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.5118, -1.0426]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.4868, 1.9328]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.1509, -1.7542]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.2076, -1.5264]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.3552, -1.5879]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.7883, 1.7366]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.5790, 1.1341]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.0944, 1.2084]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5291.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 1.4751, 0.7435]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5292.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -1.2103, -0.2205]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5293.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, 0.0917, 1.3944]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5294.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.1820, -1.5527]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5295.00, Rho = 1.000
(iter 10) [0.0, -0.3348, 0.3015] = 450.9308, sampling [1.0, -0.6003, -1.2188]. Recommendation = [0.0, 0.9187, 0.8245], Current Cost = 5296.00, Rho = 1.000
