(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.2175, 0.3041]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.6774, 0.9531]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.0001, -0.7823]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.3863, -0.6934]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.3065, -0.9436]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.9088, -0.4338]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.8454, -0.6599]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.6263, 1.1645]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.6967, 0.8975]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.0311, -0.0851]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.8601, -0.0043]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.9669, -0.1727]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.1353, 0.6340]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.4525, -0.8046]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.4403, 1.5066]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.4551, 1.5576]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.9037, 1.2293]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.5973, -0.6029]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.0110, 1.2080]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.5168, 1.8949]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.9713, -1.9024]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.1991, 0.3767]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.6168, 1.5869]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.4354, 1.4423]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.8369, 0.6630]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.5681, 1.0923]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.3657, 1.2420]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.2055, 1.0063]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.9559, 1.3759]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.1838, 1.2376]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.0978, 0.7602]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.1560, -0.7445]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.8628, 1.6945]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.7876, 1.9436]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.2631, 1.6699]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.4262, 0.0744]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.4691, 1.2801]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.1090, 1.4805]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.8524, 1.5258]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.5344, -0.5222]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.4577, 0.5118]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.8269, 1.9160]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.5341, 1.9025]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.1226, -0.1906]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.2809, 1.4159]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.5518, 1.6243]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.0579, -1.0067]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.4141, 1.6754]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.3934, 0.6846]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.6371, -0.8282]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.3237, 0.5771]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.9250, 1.5756]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.2932, 1.6136]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.1195, 1.1683]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.1574, 0.1158]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.5641, 1.1969]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.6971, 1.6035]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.9409, 0.5685]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.2571, 1.9707]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.2275, -0.3239]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.4029, 1.5192]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.2583, -0.9282]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.1525, 0.0421]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.2670, 1.4581]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.7479, 1.5990]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.0430, 1.6393]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.6833, 1.1177]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.3017, 0.0251]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.0888, -0.9569]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.6327, -0.8464]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.0661, -0.5814]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.1719, 0.5580]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.9224, 1.6235]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.3846, 1.7585]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.5201, -0.9156]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.3489, 1.9270]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.0334, 1.3552]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.4525, 1.0977]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.4857, 1.1898]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.6088, 1.8019]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.1757, -1.1778]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.9654, 1.3973]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.3552, 0.3754]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.1268, 1.3474]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.3386, 0.8463]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.5776, 0.8107]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.0335, -0.8696]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.2553, 1.6975]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.7079, 1.7923]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.9812, -0.7023]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.1801, 1.6818]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.2711, 1.3074]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.0767, 1.2996]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.9285, 0.2622]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.6575, 1.4370]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.2435, -1.1995]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.7502, -0.8758]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.2377, 1.5760]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.5282, -1.0244]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.6039, 1.8856]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.6077, 1.6430]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.4870, 1.7771]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.2368, -0.2887]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.4378, 0.6972]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.5004, -0.7987]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.2105, -1.5072]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.3546, 1.3858]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.7425, 1.3295]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.1863, -1.0423]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.5386, 1.8088]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.0317, 1.4760]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.5003, -1.0853]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.0103, -0.8367]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.3545, 1.8283]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.6886, 1.7657]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.4883, -1.3643]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.1674, 0.0802]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.7167, 1.7162]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.5683, 0.5847]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.5194, 0.9840]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -0.6153, -0.9084]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 1.3485, 0.6528]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.9531, 1.7206]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.1870, -0.9924]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, -1.4762, 0.4469]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.0349, 1.8228]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.0823, -1.8329]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [1.0, 0.6235, -0.6178]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, -0.5833, -0.5322] = 377.6853, sampling [0.0, -0.1248, 0.1410]. Recommendation = [0.0, -0.3706, 0.0614], Current Cost = 5278.00, Rho = 1.000
(iter 283) [0.0, -0.1248, 0.1410] = 453.4620, sampling [0.0, -0.6797, 0.3449]. Recommendation = [0.0, -0.1248, 0.1410], Current Cost = 6278.00, Rho = 1.000
(iter 283) [0.0, -0.1248, 0.1410] = 453.4620, sampling [0.0, 0.4311, 0.3582]. Recommendation = [0.0, -0.1248, 0.1410], Current Cost = 7278.00, Rho = 1.000
(iter 283) [0.0, -0.1248, 0.1410] = 453.4620, sampling [0.0, 0.3397, 0.0081]. Recommendation = [0.0, 0.2224, 0.2675], Current Cost = 8278.00, Rho = 1.000
(iter 286) [0.0, 0.3397, 0.0081] = 454.7128, sampling [0.0, -0.4588, 0.0972]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 9278.00, Rho = 1.000
(iter 286) [0.0, 0.3397, 0.0081] = 454.7128, sampling [0.0, -0.3198, 0.5983]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 10278.00, Rho = 1.000
(iter 286) [0.0, 0.3397, 0.0081] = 454.7128, sampling [0.0, -0.0825, -0.1148]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 11278.00, Rho = 1.000
(iter 286) [0.0, 0.3397, 0.0081] = 454.7128, sampling [0.0, -0.7928, 0.9170]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 12278.00, Rho = 1.000
(iter 286) [0.0, 0.3397, 0.0081] = 454.7128, sampling [0.0, 0.7916, 0.6756]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 13278.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 1.0558, 0.8746]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 14278.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 1.1644, 1.3134]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 14279.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 1.3719, 0.4944]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 14280.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 1.6238, 1.1567]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 14281.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [1.0, 0.7297, 1.5679]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 14282.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, 0.1451, 0.6006]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 14283.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, 0.7212, 0.4285]. Recommendation = [0.0, 0.2094, 0.1493], Current Cost = 15283.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, -0.9101, 0.6192]. Recommendation = [0.0, 0.6878, 0.5248], Current Cost = 16283.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, 0.6446, 0.1202]. Recommendation = [0.0, 0.6878, 0.5248], Current Cost = 17283.00, Rho = 1.000
(iter 291) [0.0, 0.7916, 0.6756] = 456.0174, sampling [0.0, 0.1367, 0.1787]. Recommendation = [0.0, 0.4217, 0.1718], Current Cost = 18283.00, Rho = 1.000
