(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5710, 0.1052]. Recommendation = [0.0, 0.0231, 0.0060], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.8579, 1.6602]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.3697, 0.7142]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.1903, -1.0792]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.0539, 1.8047]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.7049, 1.6545]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.0635, -1.0852]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.9035, 0.0700]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1136, 0.4009]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.8844, -0.1289]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.1769, 0.3403]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.9636, 1.1229]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.9348, 1.5469]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.4693, -0.8506]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.5319, 1.3103]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7843, -0.0047]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4017, 1.1401]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4134, 0.6472]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7326, -0.5182]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1841, 0.5449]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.0531, 0.0960]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.9438, 0.1468]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.5144, 1.6016]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.3207, -1.0929]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4672, 1.0506]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.1369, -0.9077]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0673, 1.1714]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.9069, 0.0793]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.6558, 1.4201]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.3394, 1.4415]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.7672, 1.3277]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.3847, 0.7333]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0097, -0.8803]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.6509, -0.1508]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.3093, 1.1148]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7783, 1.7572]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.1870, 1.4354]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.9506, -0.0185]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5892, -0.5112]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.1479, -1.4012]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.6840, 1.4977]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1364, 0.5685]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.6616, -0.6528]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.2201, -0.9588]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.0334, 1.0570]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.5699, -0.7397]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0533, 0.8246]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2022, 0.4321]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4478, -1.0057]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.4130, -1.1269]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7691, -0.5699]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1452, -0.2006]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.9278, -0.3361]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.5800, 1.2546]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.1620, 0.2116]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7540, -0.3487]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0447, -1.0345]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.6687, 1.9282]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.5573, 1.6702]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.3889, 0.4969]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4560, -0.7825]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.9900, 0.0593]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.1180, -0.9955]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.9907, 0.6746]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.1954, 1.0808]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5442, 1.5705]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.6844, 1.3330]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0969, 1.3538]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.7859, 1.6844]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.1050, 0.2916]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.8238, -0.6282]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.0447, -0.0244]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.5281, 1.3624]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.4823, 1.0438]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.4286, 1.9908]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5197, -0.8434]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.1274, -1.4881]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.8542, -0.4135]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.6129, -0.9352]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7616, 1.6745]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.9788, -0.5003]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.7522, 1.9023]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7534, -0.8685]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.3517, -1.2301]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.2950, 1.5629]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.3294, -1.3453]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5339, -1.1305]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.2219, 1.5894]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.2441, 0.3850]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.1055, -1.7604]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.8339, 1.7447]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2689, 0.2605]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7446, 1.8540]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.0166, 1.2403]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2190, 0.0091]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.2880, 0.2474]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7949, -0.7970]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2499, 0.4485]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.3410, 1.7969]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.3060, -0.1101]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7047, -0.6969]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.9810, 1.8100]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.5445, 0.6016]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.9728, -0.5594]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2861, -0.4643]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.1732, -1.9297]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.5851, -1.3554]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.8317, -0.6330]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.6887, 1.7846]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4929, -1.4764]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.7144, -1.1053]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.2244, -1.0974]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.1408, -1.5709]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.7327, 1.7126]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.5899, 1.1062]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.5401, 1.3834]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.3979, 1.6188]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.2814, -1.9637]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.0815, -0.3197]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4312, 0.7626]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.8899, 1.8280]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.4627, -1.2930]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.6020, -1.0643]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.4742, 0.6294]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.4572, 0.2724]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5814, -0.7746]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.6140, 0.8744]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.1196, 1.6465]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.5582, 0.9397]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.1281, 1.4756]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.3527, 0.3066]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.0452, -0.9687]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.7052, -1.2211]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.9611, -0.3690]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4017, -1.6703]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5617, 1.8660]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.2768, 0.1608]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 1.6774, 1.3144]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.4539, -1.1623]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.8308, 1.7253]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.5921, -1.5604]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.4732, 1.6962]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5291.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.2846, -1.7158]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5292.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.2298, 1.6142]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5293.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -0.4456, -1.3958]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5294.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.3615, -1.4422]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5295.00, Rho = 1.000
(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, -1.8306, 1.4125]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 5296.00, Rho = 1.000
