(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.0395, 0.5807]. Recommendation = [0.0, -0.0395, 0.5807], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.5541, 0.5453]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.0309, 1.7899]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.2122, 0.1537]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.2596, -0.5403]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.3071, -0.1008]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.4146, 0.6902]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.5911, 0.2803]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.8040, -1.1421]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.9729, -0.9947]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.8785, -1.5547]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.0816, -0.5799]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.2304, -1.3388]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.4873, 0.1161]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.6038, -1.9087]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.6339, -1.7064]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.2036, -0.0901]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.8683, 1.7276]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.8553, -0.4711]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.5818, 1.9328]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.5420, -1.9319]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.3199, 0.1328]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.0703, 1.9044]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.5657, -0.2515]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.1489, 1.9022]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.9632, 0.3999]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.1454, -1.9899]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.3490, -0.2769]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.8888, 1.1567]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.9227, -1.3629]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.4532, 0.2665]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.1749, -0.7126]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.4414, -1.8407]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.9953, -1.3899]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.8704, -1.1912]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.2311, -1.0841]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.7674, 0.0085]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.7632, -1.6634]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 0.3890, -1.4321]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.6132, 0.2997]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.4587, -0.7530]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.8397, -1.9509]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.2785, -0.9393]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.6652, -0.0659]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.4335, -0.1842]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.1040, -1.2302]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.7489, 0.5650]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.5125, -0.4523]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.7157, -1.8808]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.1165, -1.5118]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.8783, -0.5130]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.9501, -1.7390]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.0306, -1.7492]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.5806, 0.1104]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.0025, -1.4018]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.7918, 0.8500]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.6115, -1.9553]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.7822, -1.8228]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.9041, 1.6469]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.8424, 0.6375]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.6377, 0.3486]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.3319, -1.0141]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.8655, 0.0369]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.5725, -0.4214]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.1981, -1.2643]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.4562, -0.9698]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.7744, -0.4120]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.3846, -1.3446]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.5429, -0.5587]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.9814, -1.8333]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.6667, -1.0460]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -0.7341, -1.6666]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.3319, -1.6070]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.3488, -1.8685]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.3633, -1.1253]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.9188, -0.1958]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.2921, -1.7834]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.8398, -0.0557]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.6518, -0.6479]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.6380, -0.8380]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.9625, -0.9828]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.5859, -0.8954]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.9342, -0.3223]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.4895, -1.4497]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.4963, -1.5781]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.5509, -1.1165]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.6852, -1.0599]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.7937, -0.6920]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.7928, -1.2962]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.9855, -1.5436]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.8875, -0.7479]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.7395, -0.9227]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.6236, -0.8642]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.7124, -1.4668]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.6957, -1.8987]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.8214, -0.8319]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.8083, -1.7602]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, 1.9747, -1.5877]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.7836, -0.9504]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [1.0, -1.9760, -1.6238]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [0.0, 0.0467, 0.0888]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, 0.8289, 0.8095] = 454.7726, sampling [0.0, 1.0086, 1.0693]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 6250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.0309, 1.2346]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 7250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.1483, 0.3247]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 8250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.9337, -0.8993]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 9250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.3115, -1.2821]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 10250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.2193, 1.0540]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 11250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.5007, -0.3685]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 12250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.4082, 1.1105]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 13250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.6038, -1.9087]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 14250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.7489, 0.5650]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 15250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.0306, -1.7492]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 16250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.8397, -1.9509]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 17250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.0703, 1.9044]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 18250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.0932, -1.6422]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 19250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.6135, 1.4379]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 20250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.2373, 0.9326]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 21250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.2030, -0.7258]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 22250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.6377, 0.3486]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 23250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.8387, -0.4825]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 24250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.6888, 0.4942]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 25250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.6970, 1.2222]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 26250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.3369, -0.3939]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 27250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.4587, -0.7530]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 28250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.5396, 1.0380]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 29250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.3818, 0.7440]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 30250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.0083, -1.5327]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 31250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.0816, -0.5799]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 32250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.2702, 1.3193]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 33250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.6578, 1.0104]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 34250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.2596, -0.5403]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 35250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.5657, -0.2515]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 36250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.3217, 0.9836]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 37250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.9625, -0.9828]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 38250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.7632, -1.6634]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 39250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.3620, 1.2549]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 40250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.7360, 0.8698]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 41250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -0.2304, -1.3388]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 42250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.6140, -1.2486]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 43250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.3846, -1.3446]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 44250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.3082, 1.1943]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 45250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.2458, 1.0873]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 46250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.1579, -0.0329]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 47250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, -1.9760, -1.6238]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 48250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.2564, 0.7266]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 49250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 1.5859, -0.8954]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 50250.00, Rho = 1.000
(iter 256) [0.0, 1.0086, 1.0693] = 456.0289, sampling [0.0, 0.9453, 0.2044]. Recommendation = [0.0, 1.0086, 1.0693], Current Cost = 51250.00, Rho = 1.000
