(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.3648, 0.6294]. Recommendation = [0.0, 0.4838, 0.1623], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.2195, 0.0134]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.4290, -1.4701]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.1351, 1.1786]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.1458, -1.7643]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.4052, -1.6999]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.0351, -1.5461]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.6057, -1.3705]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.3482, -1.5616]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.8612, -1.0045]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.0246, -1.0518]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.4501, 0.0728]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.2414, -1.6819]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.3854, -0.5853]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.6956, 0.6798]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.2997, -1.9506]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.3827, -1.7881]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.1122, 1.5805]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.7935, 1.3373]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.7366, 1.5441]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.8179, -1.1678]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.4911, 0.5123]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.5461, 0.5302]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.2038, 1.9076]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.7259, 0.2888]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.7008, -1.7246]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.5970, -1.9802]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.0477, -0.2336]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.6454, 0.8554]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.5351, -0.1622]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.9997, 0.4198]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.4215, 1.6401]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.5156, -1.8379]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.1356, -0.9537]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.2752, 1.8552]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.8541, 0.8829]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.9040, -1.2299]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.8724, -0.4828]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.7888, -1.6097]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.2602, -0.5625]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -0.8147, -1.9876]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 0.7607, -1.8808]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.3480, -0.5376]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.0184, -1.4177]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.1849, -1.1439]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.1669, -1.2879]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, 1.9949, 0.0425]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [1.0, -1.3223, -0.8088]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, -0.1019, -0.3454] = 442.4265, sampling [0.0, 0.5524, 0.3296]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 5198.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.6722, 0.5116]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 6198.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.2568, 1.7329]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 7198.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.3982, 1.9240]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 8198.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.0007, -1.6238]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 9198.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.9380, 0.9547]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 9199.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.0208, -0.0054]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 10199.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.9599, 1.0134]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 11199.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.2558, 0.0263]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 12199.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.4838, 0.1623]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 13199.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.8424, 0.7557]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 14199.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.4121, 0.3827]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 14200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.9817, 0.6550]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 15200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.0845, 0.2288]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 16200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.2937, 1.7587]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 17200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.9100, 0.6131]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 18200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.7445, 0.3085]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 19200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.2683, 1.8982]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 20200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.8476, 0.8981]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 21200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -0.9967, -1.7332]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 22200.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.7351, 0.3867]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 22201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.0744, -0.0826]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 23201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.9461, 1.2419]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 24201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.7472, 0.8103]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 25201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.1744, 1.1215]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 26201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.4530, -0.1100]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 27201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.2822, -0.2970]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 28201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.0874, 0.3401]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 29201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.5142, 0.1417]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 30201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.5828, 0.5933]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 31201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.2335, -1.0959]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 32201.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.3648, 0.6294]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 32202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.4573, 1.7943]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 33202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.6233, -0.1267]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 34202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.9163, 0.4594]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 35202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.2288, 1.0490]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 36202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.2354, 0.5453]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 37202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.0788, 1.6697]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 38202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.2187, 0.4892]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 39202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.6110, 0.7716]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 40202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.2141, -0.3740]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 41202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.4023, 1.4380]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 42202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.4215, 1.5549]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 43202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.7727, 0.7871]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 44202.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.7998, 1.1406]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 44203.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.2434, 1.2118]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 45203.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.0399, 0.4036]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 46203.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.7767, 0.5602]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 47203.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.0057, -0.6061]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 47204.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.9588, 0.4723]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 48204.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.7525, -0.4486]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 48205.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.7114, -0.0170]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 48206.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.1920, 0.8448]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 49206.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.9016, 1.0279]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 50206.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.3196, -0.3604]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 50207.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.8592, 0.0821]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 51207.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.4987, 0.7416]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 52207.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.5134, -1.1311]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 53207.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.1429, -1.8017]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 53208.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.2262, -0.5083]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 53209.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.5322, 0.9896]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 54209.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.5581, 1.6954]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 55209.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.4704, -0.4007]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 56209.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.6500, -0.3076]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 57209.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.8121, 1.3206]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 58209.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -0.8255, -1.8968]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 59209.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.3299, 0.7269]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 59210.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.4386, 0.8705]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 60210.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.3405, -0.7300]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 61210.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.4315, -1.2109]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 61211.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.7659, 1.4006]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 61212.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.0095, -0.7864]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 62212.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.1227, -1.5807]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 63212.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.6323, 1.0683]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 63213.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.4339, 1.2580]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 64213.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -1.5403, 1.7118]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 65213.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.0689, 0.2405]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 66213.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.3530, -1.4318]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 67213.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.3368, -0.6129]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 67214.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.2687, 0.8237]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 67215.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.5356, -0.8746]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 68215.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.6570, 1.8752]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 68216.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.0341, 1.9573]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 69216.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.9748, -1.4933]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 70216.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.0769, -1.8113]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 70217.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.9305, 0.6596]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 70218.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.6654, -0.9849]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 70219.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.5295, 1.1871]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 70220.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.9214, -0.0537]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 71220.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.7726, 1.2683]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 72220.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.3911, -0.5492]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 73220.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.5090, -0.1371]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 73221.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, 1.7946, -0.2032]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 73222.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 1.4757, 1.2832]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 73223.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.3464, -0.7743]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 74223.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.1840, -1.1178]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 75223.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, 0.0512, 1.0847]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 76223.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [1.0, -1.2696, -1.9123]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 77223.00, Rho = 1.000
(iter 203) [0.0, 0.5524, 0.3296] = 456.0396, sampling [0.0, -0.9671, 0.0548]. Recommendation = [0.0, 0.5524, 0.3296], Current Cost = 77224.00, Rho = 1.000
