(iter 10) [0.0, 1.3476, 1.4877] = 445.3944, sampling [1.0, -0.3438, 0.2678]. Recommendation = [0.0, -0.3786, 0.1948], Current Cost = 5005.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.5716, -0.6518]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 65091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.7487, 1.0367]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 66091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.6273, 1.3555]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 67091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.3429, -0.6750]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 68091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.7040, 1.0522]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 69091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.4022, 0.9079]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 70091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.9166, -0.2060]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 71091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.5419, -0.4972]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 72091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 1.6540, 0.7178]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 73091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -1.6269, 1.2361]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 74091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.4081, 1.1676]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 75091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.8154, 1.7217]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 76091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.9778, -0.4116]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 77091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.0110, -1.1333]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 78091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.4432, -0.8320]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 79091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.2854, 1.3423]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 80091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.5487, -1.1021]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 81091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.5974, 1.5378]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 82091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 1.0600, -0.0382]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 83091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.8067, -0.1131]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 84091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -1.4294, 0.6548]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 85091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.1379, 0.9428]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 86091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.1843, 1.5345]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 87091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.7594, -0.7732]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 88091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -1.6041, 1.6338]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 89091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.7598, 1.3940]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 90091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.1482, -1.4833]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 91091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.4624, -0.8886]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 92091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -1.4868, -1.4558]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 93091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.2455, -1.2141]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 94091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 1.1873, -0.3107]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 95091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -1.4550, 1.1687]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 96091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.2371, -1.0028]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 97091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, 0.4867, 1.2607]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 98091.00, Rho = 0.766
(iter 68) [0.0, 0.9780, 0.9704] = 456.2800, sampling [0.0, -0.1030, 1.9684]. Recommendation = [0.0, 0.9780, 0.9704], Current Cost = 99091.00, Rho = 0.766
