(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.2029, 0.9963]. Recommendation = [0.0, -0.4426, 0.3234], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.7001, -1.1713]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.3393, 0.1709]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.7213, 1.0196]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.1389, -1.9947]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 0.4167, -1.4757]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.1323, -0.3605]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.0294, -1.0405]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.9858, -0.6981]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.4244, 0.2758]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.7367, 0.9091]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.6455, -1.7981]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 0.1867, -1.5543]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.8427, -1.0090]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 0.3619, -1.2139]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.6219, 0.7105]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.2269, -0.2715]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.4182, 0.7775]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.3813, -1.8365]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.1250, 1.7720]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.9681, 0.4951]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.8217, -1.4498]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.0165, -0.8838]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 0.7138, -1.7702]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.8766, 0.8536]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.9521, -1.9414]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.7151, -1.2412]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 0.8593, -1.5014]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.5732, -1.6501]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.9018, 1.4847]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.2593, -0.3699]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.5395, 0.0232]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.0454, 1.7565]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.9723, -1.3406]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.2837, -0.6439]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.6723, -1.5973]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.0511, -1.3065]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.6311, -0.0525]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.2376, -0.7473]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.7518, 0.5650]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.2321, -1.1327]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.1901, -1.9662]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.4672, -0.3925]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.8685, -1.9097]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.3464, -1.8959]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.6692, 0.2398]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.2501, -0.7292]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.4256, -0.2553]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.7717, 0.1999]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.2953, -1.0758]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 0.9499, -1.8465]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.4937, -0.5385]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.9443, 0.0491]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.8001, 0.7567]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.4085, -0.5622]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.0570, -1.7215]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.1128, -1.4352]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.8493, -1.8656]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.3938, -0.9231]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -0.9938, -1.4036]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.9246, -0.2147]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.8514, 0.4462]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.8475, -1.8207]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.1577, -1.6102]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.6976, 0.1161]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.3769, -1.2516]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.0659, -1.2648]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.4810, -1.0255]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.8190, -0.1104]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.5644, -1.2938]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.6396, -0.7732]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.1822, -1.8864]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.8320, -0.4909]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.4599, -1.6276]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.7774, -1.0931]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.6857, -0.7883]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.5225, -1.1544]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.6534, -1.1129]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.9183, -0.0866]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.6099, -1.3815]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.5115, -1.9744]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.4784, -1.7471]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.9414, -1.2212]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, -1.7262, -0.6770]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [1.0, 1.9743, -1.4211]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, -0.2993, -0.1767] = 447.5236, sampling [0.0, 1.2048, 1.4534]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 5235.00, Rho = 1.000
(iter 240) [0.0, 1.2048, 1.4534] = 456.2577, sampling [0.0, 1.0897, 1.1693]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 6235.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.8876, 0.8202]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 7235.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.5527, 0.2908]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 8235.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.6357, -1.5318]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9235.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.9594, -0.4763]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9236.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, 1.5665, -1.5737]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9237.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, 1.9545, -1.0067]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9238.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.3155, -1.9358]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9239.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.8097, -0.5844]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9240.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.9928, -0.8557]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9241.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.5711, -1.3593]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9242.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.8803, -1.5173]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9243.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.7974, -1.0698]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9244.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, 1.7653, -1.3156]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9245.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, 1.9251, -1.6752]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9246.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.7582, -0.6600]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9247.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.7794, -1.7090]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9248.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [1.0, -1.5039, -1.7359]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9249.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.3619, -1.2139]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 9250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.5114, -0.9791]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 10250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.4688, 1.1968]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 11250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.1655, 1.8894]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 12250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.5795, 1.7411]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 13250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.9856, 0.3612]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 14250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.5254, 1.5595]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 15250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.5961, 1.8648]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 16250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.3213, 0.4577]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 17250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.1527, -0.8433]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 18250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.1323, -0.3605]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 19250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.0473, -0.0325]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 20250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.6550, -0.4290]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 21250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.3815, 1.9318]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 22250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.8989, 1.3093]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 23250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.2184, 0.2574]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 24250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.2953, -1.0758]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 25250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.5711, -1.3593]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 26250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.7213, 1.0196]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 27250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.6128, 1.6764]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 28250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.1626, -0.4041]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 29250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.9623, 0.1284]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 30250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.6872, 1.9932]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 31250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.0945, 0.2402]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 32250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.0808, 0.7232]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 33250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.5732, -1.6501]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 34250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.2717, -1.3692]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 35250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.6970, 1.6898]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 36250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 1.8001, 0.7567]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 37250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.8079, -0.7535]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 38250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.7262, -0.6770]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 39250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.9030, -0.3456]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 40250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.4380, 0.4314]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 41250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.5855, 1.4651]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 42250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -1.8901, 1.8732]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 43250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.8493, -1.8656]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 44250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.7003, 0.9546]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 45250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.5309, 0.5594]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 46250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.0583, 0.3695]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 47250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.3445, 0.8694]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 48250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.9131, -0.1256]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 49250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, -0.1111, 0.1461]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 50250.00, Rho = 1.000
(iter 241) [0.0, 1.0897, 1.1693] = 456.2592, sampling [0.0, 0.6155, 0.9124]. Recommendation = [0.0, 1.0897, 1.1693], Current Cost = 51250.00, Rho = 1.000
