(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.2342, 0.7094]. Recommendation = [0.0, 0.2342, 0.7094], Current Cost = 5005.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -1.0984, 0.1592]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 83073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.4549, 1.1347]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 84073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.2430, 1.4536]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 85073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.2499, 0.8978]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 86073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.9022, 1.6928]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 87073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 1.4889, 0.3787]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 88073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.8340, 0.0568]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 89073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.4189, 0.8246]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 90073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.6516, -0.5188]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 91073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.6368, 1.3336]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 92073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.6638, 1.7918]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 93073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.9726, 1.6453]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 94073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -1.3570, 0.8632]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 95073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.3322, -0.8459]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 96073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.0405, -0.8896]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 97073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.6112, -0.6997]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 98073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.9407, -0.1096]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 99073.00, Rho = 0.167
