(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 0.1495, 0.7392]. Recommendation = [0.0, -0.0050, 0.3236], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 0.4325, -1.0858]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.7956, -1.4817]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -1.9251, 1.2703]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 0.4690, -1.5550]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 1.5257, 1.1482]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 0.6977, -1.2361]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.2174, 1.7114]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 1.1303, -0.3502]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 1.0018, -1.0183]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.4738, -1.4979]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 0.6358, -0.8321]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -1.2216, -1.8944]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.7313, -1.2116]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.0259, -1.7780]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -1.5142, 0.6737]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -1.4928, 0.4073]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 1.4468, -1.9794]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 0.5697, -1.1129]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.9787, -0.9201]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 1.6263, 0.4843]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 1.9154, 0.9944]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 1.1554, -0.7288]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.2898, 1.8276]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 1.3998, 0.0529]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -1.3207, -0.2670]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -1.8591, 0.8149]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, 0.6148, -0.8240]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.6592, -1.6991]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [1.0, -0.4456, -1.3615]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, 0.1876, 0.0924] = 455.3123, sampling [0.0, 1.3319, 1.8140]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 5180.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.2957, -0.4953]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6180.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -1.4572, -0.7759]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6181.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.0287, -1.3281]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6182.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -1.8162, 1.3572]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6183.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.9942, 1.2475]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6184.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -0.2427, 1.7891]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6185.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -0.9137, -0.9847]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6186.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 0.7725, -1.9917]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6187.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -1.7362, 0.5874]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6188.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.6507, 0.2603]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6189.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -1.2817, -1.2631]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6190.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -1.3540, -0.4529]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6191.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.7289, 0.8566]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6192.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.0099, -1.1424]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6193.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -1.9547, -1.8336]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6194.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -1.6303, 0.1464]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6195.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -0.8117, -1.9374]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6196.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.2534, -0.6686]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6197.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -0.8636, -1.5758]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6198.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.7575, -0.7365]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6199.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, -0.3619, -1.9284]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6200.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [1.0, 1.9667, 0.8291]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6201.00, Rho = 1.000
(iter 185) [0.0, 1.3319, 1.8140] = 456.0296, sampling [0.0, 1.2026, 1.4461]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 6202.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.7656, 0.3076]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7202.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.6049, 0.0147]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7203.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 0.8878, -1.7701]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7204.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.8214, 1.2305]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7205.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.4117, -0.5083]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7206.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -0.7122, -1.6827]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7207.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.5452, -1.2838]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7208.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.5568, -0.4395]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7209.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.8835, 0.5680]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7210.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.8438, 0.1086]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7211.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.8271, 1.1873]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7212.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -0.9300, -1.8818]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7213.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.5530, -0.4237]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7214.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.9941, 0.2039]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7215.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.9714, -1.5958]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7216.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.5331, -0.9709]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7217.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.5924, -0.0504]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7218.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.1802, -1.7164]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7219.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.6737, -0.5557]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7220.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.3940, -1.4560]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7221.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.9492, -0.8816]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7222.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.7866, 0.0320]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7223.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.6722, -0.0957]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7224.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.9809, 0.8765]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 7225.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.7040, -0.4759]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8225.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.9030, -0.0465]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8226.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.4709, -1.6098]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8227.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.3748, -1.7921]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8228.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.8750, -0.3176]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8229.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.5932, -0.8637]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8230.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.9738, 0.0314]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8231.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.6383, -1.4640]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8232.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.1645, -1.8605]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8233.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.7153, -0.1420]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8234.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.4408, -1.6337]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8235.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.4316, -1.3849]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8236.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.9112, -1.1885]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8237.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.4840, -1.8112]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8238.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.4256, 1.9493]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 8239.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.6957, -1.6666]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9239.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.7796, -1.7356]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9240.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.7500, -1.5127]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9241.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.8033, -1.8518]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9242.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.5702, -1.2726]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9243.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.8617, -1.7456]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9244.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.4720, -1.4119]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9245.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.8365, -1.2988]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9246.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.6550, -0.5324]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9247.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, 1.9253, -1.6628]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9248.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [1.0, -1.7159, -1.5296]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9249.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.6148, 0.6443]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 9250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.7068, 1.3345]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 10250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.4325, -1.0858]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 11250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.7458, -0.6252]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 12250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.2427, 1.7891]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 13250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.0315, -1.2165]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 14250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.5331, -0.9709]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 15250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.7656, 0.3076]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 16250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.7500, -1.5127]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 17250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.3384, -0.7583]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 18250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.0646, 0.7819]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 19250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.8849, -1.0621]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 20250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.3772, 1.4915]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 21250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.8117, -1.9374]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 22250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.4810, -1.0339]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 23250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.4690, -1.5550]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 24250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.9251, 1.2703]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 25250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.3097, 0.7158]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 26250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.0834, 0.4384]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 27250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.6737, -0.5557]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 28250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.0606, -1.3561]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 29250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.1202, -0.5929]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 30250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.6507, 0.2603]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 31250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.8750, -0.3176]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 32250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.1208, 1.3183]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 33250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.2817, -1.2631]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 34250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.3771, -0.3789]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 35250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.0259, -1.7780]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 36250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.3619, -1.9284]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 37250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.6722, -0.0957]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 38250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.0287, -1.3281]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 39250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.4152, 1.2564]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 40250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.7252, 1.5113]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 41250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.8598, 1.9655]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 42250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.6592, -1.6991]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 43250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 0.9671, 0.0687]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 44250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.7313, -1.2116]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 45250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.7122, -1.6827]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 46250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.8033, -1.8518]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 47250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.1028, 0.2972]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 48250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -1.4408, -1.6337]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 49250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, 1.5924, -0.0504]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 50250.00, Rho = 1.000
(iter 208) [0.0, 1.2026, 1.4461] = 456.2590, sampling [0.0, -0.9942, -0.3283]. Recommendation = [0.0, 1.2026, 1.4461], Current Cost = 51250.00, Rho = 1.000
