(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2353, 0.8725]. Recommendation = [0.0, -0.0374, 0.6615], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5662, 0.5434]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5952, 0.2070]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.1306, 1.7550]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.4786, 1.7992]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6053, -0.0998]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.7195, 0.9172]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.9586, 1.2216]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2236, 0.0343]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.2016, 1.3900]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.0830, 1.2380]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3440, -0.2389]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3564, -0.1052]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2155, -0.2210]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5534, -0.0819]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5396, 0.9393]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8571, 0.4386]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2024, 0.3157]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0455, -0.3358]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3248, 1.7639]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.0549, 1.8603]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3014, -0.1242]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5402, -0.2711]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2185, 0.7272]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.4294, 1.9276]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4607, 1.9939]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0931, -0.4614]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0548, -0.3744]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4360, 0.6238]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7569, 0.7093]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8164, 1.2061]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1651, 0.2991]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2706, 0.0717]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2178, 0.9860]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.9107, 1.1747]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5599, 0.5899]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7223, 0.8562]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9600, 0.4405]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3621, -0.4026]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.9648, 1.0295]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.5552, 1.0108]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3936, 1.5380]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4927, 0.2238]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1687, 0.5152]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2209, 1.4200]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.8794, 1.2820]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2279, -0.3669]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0166, -0.4288]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.0145, 0.8879]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0102, 0.7896]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6638, 0.9144]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3139, 1.2898]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6685, 0.0372]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0813, -0.2734]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2430, -0.5019]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4777, -0.3031]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6430, -0.0946]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.4585, 1.8964]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2489, 0.6308]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.1380, 0.7467]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9941, 0.1162]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7281, 1.3525]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9381, 1.1810]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6858, -0.0639]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9444, 1.3384]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.7493, 0.1027]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0603, -0.1182]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.5278, 1.5353]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8806, -0.0653]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5068, 0.4631]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.1818, 0.5828]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.1404, 0.4189]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5522, 1.1438]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4128, 0.8004]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5423, 0.6343]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9857, 0.5225]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2958, 0.7571]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8431, 1.7287]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.0485, 1.5476]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.3177, 1.4261]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9019, 1.4620]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.5169, 1.6484]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.8179, -0.0417]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.1009, 0.9637]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4283, -0.4549]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6341, -0.2857]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8241, 1.2796]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.2745, 0.9927]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6585, 1.3253]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0718, -0.6732]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3893, -0.5124]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2972, -0.6682]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2558, -0.6159]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.5964, -0.3103]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4052, 0.9543]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3587, -0.5115]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.1890, 0.9036]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0166, 0.6746]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.0176, 1.7221]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.0533, 0.2756]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.7494, 1.1983]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2152, 1.0418]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.7280, -0.0691]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4045, 0.7009]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.2144, 1.3465]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.6086, 1.7702]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1594, 0.5855]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5764, 1.0025]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3407, 0.7376]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2098, 0.7868]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.1320, 0.7206]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.5137, 1.3287]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.1794, 0.7767]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3249, 0.5970]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2106, 0.7717]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.2781, 1.0765]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.9499, 1.9591]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2184, -0.8517]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.0243, 0.0197]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1489, 1.0137]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8212, -0.2020]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.9429, 1.9910]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0532, -0.7897]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6669, -0.3933]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4822, -0.7655]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.8083, 1.5161]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.1204, -0.2893]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6902, 0.0613]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3356, 0.8315]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.0387, 1.8437]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2785, 0.9912]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.8539, 0.4465]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.2459, 0.6002]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.3715, -0.6202]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.6394, -0.1228]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.9052, 1.1865]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.4837, -0.5235]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.0374, 0.6615]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2441, 0.4345]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.5738, 1.3564]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.4743, 1.0630]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.3005, -0.7566]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5291.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -0.9111, -0.1558]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5292.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 1.4316, 1.1699]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5293.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.0615, 0.8372]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5294.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, -1.2802, 0.8941]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5295.00, Rho = 1.000
(iter 10) [0.0, 1.3683, 1.8184] = 455.8752, sampling [1.0, 0.6392, -0.5755]. Recommendation = [0.0, 1.3458, 1.7864], Current Cost = 5296.00, Rho = 1.000
