(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.1621, 0.8873]. Recommendation = [0.0, -0.1245, 0.7112], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.0510, 1.5604]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.4381, 1.4177]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.2827, 0.5543]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.4665, 0.5470]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.8173, 0.0804]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.1083, 1.4479]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.6146, 0.5765]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.6162, 1.0295]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.2432, -0.0570]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.6084, 0.2212]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.9349, 0.7857]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.3852, -0.2409]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.6388, -0.0720]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.1528, -0.3731]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.0754, 0.4791]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.1527, 1.0057]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.1217, 1.2958]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.3168, 0.4546]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.7027, 0.2135]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.4229, -0.1309]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.5469, 1.9666]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.1342, 0.9579]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.2543, 0.8191]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.2120, 0.7080]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.1360, 0.8827]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.1401, 0.2403]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.5970, 0.7766]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.0072, 0.2510]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.4323, 1.7542]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.0849, 1.0844]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.4047, 0.7651]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.2350, 0.3186]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.0628, -0.4465]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.4482, -0.4404]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.1563, -0.4768]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.3280, 1.2105]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.3210, -0.1457]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.3315, -0.2958]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.9559, 1.8846]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.3723, 0.9208]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.8943, 0.5739]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.6949, 1.1681]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.8019, 0.1656]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.1746, 0.6556]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.1687, 0.4901]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.6677, -0.0021]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.5536, -0.3421]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.6763, 0.6942]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.8213, 1.6224]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.8496, 0.6243]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.8953, 1.2320]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.3088, 1.3019]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.4028, 0.5212]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.0157, 0.6880]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.0967, 1.8572]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.5759, -0.2258]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.2569, 1.0199]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.5442, 1.5167]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.1245, 0.7112]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.2095, -0.4052]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.0563, -0.5117]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.3050, -0.4756]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.4900, -0.2862]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.1011, -0.5465]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.3571, -0.6299]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.2056, 0.3677]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.6334, 0.0361]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.3711, -0.3924]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.0449, 1.8343]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.2951, 0.4980]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.1402, 1.5287]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.8071, -0.0100]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.4588, 0.9898]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.9462, 1.3538]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.7910, 0.3334]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.3460, -0.2531]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.5880, 1.4391]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.3394, -0.0887]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.1044, -0.7616]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.0080, -0.5942]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.1474, 1.0437]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.6833, 0.6220]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.7545, -0.1884]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.5821, 0.2660]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.2837, 1.9387]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.6914, 1.3941]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.6149, 0.8661]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.1211, 0.6573]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.0262, -0.4190]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.4191, 0.8010]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.1814, 1.9498]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.8893, 1.3378]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.4809, 1.7508]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.0820, 1.0610]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.7669, 0.1044]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.5014, 0.7127]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.9838, 1.4502]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.4009, -0.3241]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.8745, 0.0947]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.5912, -0.5143]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.1745, 1.1055]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.0815, 1.2679]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.9016, 0.1268]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.3810, -0.4496]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.3444, 1.3628]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.1446, 0.6002]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.9535, 1.6480]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.7244, -0.1815]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.1651, 0.5018]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.1924, -0.7417]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.3134, -0.6331]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.5244, -0.4552]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.3288, 1.1035]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.2088, 1.2164]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.0179, 1.7699]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.4901, 1.5835]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.5089, 1.6153]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.5649, -0.3512]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.9509, 0.2029]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.2767, 1.0015]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.2240, -0.9197]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.5191, -0.7134]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.1331, -0.3550]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.2930, 0.9106]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.5624, 1.2221]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.9474, -0.0668]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.1860, -0.7464]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.5950, 1.1736]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.0333, -0.8623]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.7761, 1.6749]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.5878, 1.8187]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.7542, -0.0043]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.0494, -0.5309]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.1196, -0.4686]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.2567, 0.8086]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.5994, 0.9379]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.4477, 0.8705]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.4103, -0.4140]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.4341, 1.3879]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.2141, 0.8517]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 1.5271, 1.7008]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5291.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.7658, 1.3141]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5292.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -1.0155, 1.5502]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5293.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, 0.4369, -0.5013]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5294.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.4154, 0.9939]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5295.00, Rho = 1.000
(iter 10) [0.0, -0.3279, -0.0128] = 453.0904, sampling [1.0, -0.3649, -0.2900]. Recommendation = [0.0, 0.8694, 0.8046], Current Cost = 5296.00, Rho = 1.000
