(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.1982, 0.6953]. Recommendation = [0.0, 0.2515, 0.5630], Current Cost = 5005.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.0414, 0.6094]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5151.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.9234, 0.5771]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5152.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.6319, 0.0961]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5153.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.7594, 0.4470]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5154.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.1755, -0.3851]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5155.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.8585, 1.2380]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5156.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.3993, -0.2191]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5157.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.5413, 1.7185]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5158.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.8546, 0.5074]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5159.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.5208, -0.2068]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5160.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.1162, 0.9782]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5161.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.4076, 1.4183]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5162.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.1426, 0.5449]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5163.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.9898, 0.2704]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5164.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.2344, 0.7068]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5165.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.4186, 0.6866]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5166.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.0629, 0.7222]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5167.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.3087, -0.3831]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5168.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.6611, 0.5110]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5169.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.4042, 0.4538]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5170.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.8490, 0.0271]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5171.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.1473, 1.3897]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5172.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.9304, 1.3631]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5173.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.5610, 0.8944]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5174.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.3097, 1.1473]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5175.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.9588, 1.4960]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5176.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.7981, 0.3680]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5177.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.6111, 0.1253]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5178.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.0326, -0.2403]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5179.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.1212, 0.7269]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5180.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.5079, 1.0750]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5181.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.6775, 0.8626]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5182.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.3403, 1.2681]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5183.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.4808, -0.2649]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5184.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.7878, 1.0619]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5185.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.1481, 0.7733]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5186.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.5906, 0.0779]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5187.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.0825, 1.1769]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5188.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.3778, 0.9611]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5189.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.2309, -0.3661]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5190.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.1035, -0.3436]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5191.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.4597, 0.8403]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5192.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.3436, 1.4152]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5193.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.9178, 0.6079]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5194.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.6610, -0.1456]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5195.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.6923, 0.0703]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5196.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.8672, 0.2100]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5197.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.0682, 1.4878]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5198.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.7645, 0.4172]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5199.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.3834, 0.6691]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5200.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.3368, 0.8642]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5201.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.5128, 0.9579]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5202.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.9834, 0.6734]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5203.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.0734, 1.3059]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5204.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.2980, -0.2341]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5205.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.7694, 1.1491]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5206.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.0570, 1.6306]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5207.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.5351, 1.4295]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5208.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.3747, -0.3783]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5209.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.3447, 0.9135]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5210.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.6559, 1.9921]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5211.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.0983, -0.4433]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5212.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.8162, 1.3305]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5213.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.0737, 0.8451]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5214.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.8484, 0.0480]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5215.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.4271, -0.2237]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5216.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.0678, 1.5736]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5217.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.9372, 1.4734]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5218.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.0444, 0.4657]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5219.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.6646, 1.1214]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5220.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.2173, 1.0513]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5221.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.0407, 1.8874]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5222.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.3157, 1.4534]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5223.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.4900, -0.0760]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5224.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.6960, 1.5256]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5225.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.8254, 0.3921]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5226.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.1194, -0.3074]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5227.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.7231, -0.2717]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5228.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.3878, 0.7879]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5229.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.3042, -0.5302]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5230.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.1260, 0.7695]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5231.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.1176, -0.5600]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5232.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.6884, -0.1403]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5233.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.5427, 1.1408]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5234.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.4295, -0.3180]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5235.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.1763, 0.8308]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5236.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.3356, 1.0237]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5237.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.0044, 1.6010]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5238.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.7705, -0.0782]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5239.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.0077, 1.0477]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5240.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.2294, 0.8819]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5241.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.8617, 0.1553]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5242.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.4328, 1.0556]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5243.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.2512, 0.5818]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5244.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.1016, 0.3219]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5245.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.6017, -0.3914]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5246.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.1706, -0.4506]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5247.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.3510, -0.5233]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5248.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.3328, 0.7329]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5249.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.6726, 1.9751]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5250.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.5497, 0.8841]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5251.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.3903, 1.2353]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5252.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.2897, 1.6579]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5253.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.1396, 1.5675]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5254.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 1.4364, 1.3792]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5255.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.9146, 1.6689]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5256.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.5736, 1.2023]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5257.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.5263, -0.3616]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5258.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -1.0016, 1.2975]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5259.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, 0.9699, 0.1091]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5260.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [1.0, -0.2256, -0.4211]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5261.00, Rho = 0.904
(iter 10) [0.0, -1.5356, 1.9545] = 433.5761, sampling [0.0, 0.2553, 0.2397]. Recommendation = [0.0, 0.3021, 0.1504], Current Cost = 5262.00, Rho = 0.904
(iter 267) [0.0, 0.2553, 0.2397] = 452.7000, sampling [0.0, 0.7628, 0.6641]. Recommendation = [0.0, 0.2553, 0.2397], Current Cost = 6262.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, -0.7071, 0.6584]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 7262.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [1.0, -0.2517, 1.1928]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 8262.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, -0.1575, 0.3478]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 8263.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, -1.0487, 1.1833]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 9263.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [1.0, -1.3864, 0.8737]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 10263.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [1.0, -1.0308, 0.5346]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 10264.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [1.0, -0.5491, 1.0768]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 10265.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, 0.5650, 0.4253]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 10266.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [1.0, 0.3335, 1.0812]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 11266.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, 0.8822, 0.9727]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 11267.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, -1.2780, 1.6102]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 12267.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [1.0, -0.6139, 1.2759]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 13267.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [1.0, -0.9378, 1.7580]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 13268.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, 0.3784, 0.5690]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 13269.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, 0.1130, 0.0371]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 14269.00, Rho = 0.904
(iter 268) [0.0, 0.7628, 0.6641] = 455.5664, sampling [0.0, 0.4681, 0.2319]. Recommendation = [0.0, 0.7628, 0.6641], Current Cost = 15269.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.5433, 0.3021]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 16269.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.9458, 0.8232]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 17269.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, -1.1547, 0.6529]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 18269.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.3099, 0.0615]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 18270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.4224, 0.0296]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 19270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.7264, 0.4212]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 20270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.8433, 0.7767]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 21270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.8183, 1.0194]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 22270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.1510, -0.0314]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 23270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.0616, 0.1604]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 24270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.6555, 0.4901]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 25270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [1.0, -1.3690, 1.0924]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 26270.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.2739, 0.1225]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 26271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, -0.4263, 0.4624]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 27271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.9832, 0.8905]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 28271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.2252, -0.1098]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 29271.00, Rho = 0.904
(iter 284) [0.0, 0.4681, 0.2319] = 456.0008, sampling [0.0, 0.9033, 0.5889]. Recommendation = [0.0, 0.4681, 0.2319], Current Cost = 30271.00, Rho = 0.904
