(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.5344, -1.1480]. Recommendation = [0.0, 0.0671, 1.8535], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.2512, 1.5944]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5151.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.2282, 1.6149]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5152.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.0167, 1.5579]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5153.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.1208, 0.7291]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5154.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.4897, 1.4629]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5155.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.3590, 1.0950]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5156.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.1506, 1.7709]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5157.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.3931, 1.7337]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5158.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.4500, 1.6507]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5159.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.3856, 1.8678]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5160.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.4212, 1.7645]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5161.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.3510, 1.9134]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5162.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.1568, 1.8692]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5163.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.5447, 1.8736]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5164.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.4852, 1.9768]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5165.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.0549, 1.8120]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5166.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.8843, 1.5468]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5167.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.5822, -0.2967]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5168.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.3939, -0.4052]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5169.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.5672, 1.8111]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5170.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.5745, 0.7556]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5171.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.6430, -0.1527]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5172.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.7782, 0.1604]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5173.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.7518, 0.0436]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5174.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.8559, 0.2511]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5175.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.3499, 0.9877]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5176.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.0336, 0.5958]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5177.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.5589, 1.9257]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5178.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.1882, -0.6454]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5179.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.3418, -0.4812]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5180.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.0372, 0.4973]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5181.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.9556, 0.4124]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5182.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.2851, 0.8391]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5183.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.6883, -0.2092]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5184.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.0067, -0.6370]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5185.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.1606, -0.5662]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5186.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.3987, -0.3185]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5187.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.8479, 1.2442]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5188.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.6052, 1.6565]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5189.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.4970, -0.4597]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5190.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.7516, -0.0423]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5191.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.2670, 1.0406]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5192.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.1168, 0.5869]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5193.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.2825, 0.7245]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5194.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8281, 0.5902]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5195.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.6769, 0.7842]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5196.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8035, 0.7633]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5197.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.7009, 0.8237]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5198.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8657, 0.5799]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5199.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9005, 0.6410]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5200.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.5877, 0.8191]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5201.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.7938, 0.8500]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5202.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9281, 0.3975]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5203.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9368, 0.2873]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5204.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.4574, 1.0088]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5205.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8626, 0.9045]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5206.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.7708, 1.0067]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5207.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.6294, 1.1044]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5208.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8173, 1.0360]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5209.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0059, 0.7453]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5210.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9702, 0.9687]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5211.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0527, 0.9453]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5212.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0633, 0.9198]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5213.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0229, 1.0834]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5214.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8689, 1.1900]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5215.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0848, 0.9894]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5216.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0897, 0.9390]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5217.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.7200, 1.1412]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5218.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9153, 1.2538]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5219.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0182, 1.2657]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5220.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1305, 1.1574]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5221.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0464, 1.2935]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5222.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9352, 1.3845]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5223.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8953, 1.3246]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5224.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1245, 0.8258]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5225.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1534, 0.9485]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5226.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0982, 0.6698]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5227.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9837, 0.4216]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5228.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.6604, 1.3123]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5229.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.7665, 1.0358]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5230.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0833, 1.4422]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5231.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0495, 1.4661]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5232.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1586, 1.4191]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5233.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.2111, 1.4334]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5234.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.2767, 1.3017]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5235.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0715, 1.5830]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5236.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.2402, 1.5286]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5237.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.2568, 1.5749]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5238.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.3255, 1.4825]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5239.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.3173, 1.5252]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5240.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9654, 1.5603]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5241.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.2823, 1.6917]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5242.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1479, 1.7760]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5243.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.9931, 1.6995]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5244.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.2686, 1.8509]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5245.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.4186, 1.6922]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5246.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1844, 1.7987]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5247.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1907, 1.9635]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5248.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.3103, 1.9720]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5249.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0759, 1.8640]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5250.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0032, 1.4907]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5251.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.4720, 1.5174]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5252.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.5677, 1.8015]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5253.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.5002, 1.6527]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5254.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.3127, 1.1649]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5255.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.2955, -0.5730]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5256.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.6208, 1.1696]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5257.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.7984, 1.4468]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5258.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.3058, 0.9528]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5259.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8791, 1.2747]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5260.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.6219, 1.9468]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5261.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.6149, 0.9135]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5262.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.0934, 0.9605]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5263.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.1244, 0.7811]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5264.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.5055, 1.2634]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5265.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.4063, 0.8067]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5266.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.6186, 1.9510]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5267.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.7917, 0.8541]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5268.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.6333, -0.3451]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5269.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.3408, -0.5609]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5270.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.9292, 1.7937]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5271.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.6737, 1.3609]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5272.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.7426, -0.1459]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5273.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.0277, 0.5630]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5274.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1419, 1.9864]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5275.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.4674, -0.5945]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5276.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.9791, 0.4257]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5277.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.4605, 0.7933]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5278.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.1959, -0.7249]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5279.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8747, 1.8961]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5280.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.1100, 1.8173]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5281.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.6960, -0.3958]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5282.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.2460, 0.8796]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5283.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.8139, -0.1661]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5284.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 1.2401, 0.6913]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5285.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.5020, -0.6483]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5286.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.1171, 0.7387]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5287.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.3662, 1.2035]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5288.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.5808, -0.4860]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5289.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.6987, -0.1918]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5290.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.3548, -0.6540]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5291.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.4405, 1.1255]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5292.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -0.4208, 1.1993]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5293.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, -1.0099, 0.2126]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5294.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.8928, 0.0393]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5295.00, Rho = 1.000
(iter 10) [0.0, 0.0671, 1.8535] = 113.5623, sampling [1.0, 0.0031, -0.8959]. Recommendation = [0.0, 0.7576, 0.5433], Current Cost = 5296.00, Rho = 1.000
